jooq.advertisement.transcription,jooq.advertisement.id
"Runaway about the 15th of June last, from Gabriel Stelle of Shrewsbury, an Negro Man named Jack, of small stature, he had on an Osenbrigs shirt and a woollen shirt, a pair of Leather Breeches, a dark homespun Jacket, a dark Cloase bodied fashionable Coat with a brown Kersey Great-Coat, an Old Beaver hat, a pair of square toed shoes with wooden heels, he is a Madagascar Negro. Whoever takes up the said Negro and brings him to his said Master or to Issac Stelle in Allens Town, shall have two Pistoles as a Reward besides Reasonable Charges.",1268b7d1-dc93-4075-bf7b-bfdecf4578dc
"50 DOLLARS REWARD Absented himself from the subscriber in January last, a Negro Fellow named WARBY, a carpenter by trade; about 28 years of age, 5 feet 7 or 8 inches high, slim made and dark complexion. He went off without the least provocation. As he has been seen repeatedly of late, he must be harbored in or about the town, where he is well known. The above reward will be paid on conviction of his being harbored or countenanced to stay put by a white person; if by a person of color 30 dollars, or 10 dollars for his delivery to the master of the work house. JOHN SCHULZ March 27 ",126f26f9-10dc-4e93-8101-6cd72e34ede7
"RUNAWAY SLAVE
COMMITTED to the Jail of Mobile County, on the 1st day of August, 1831, by W.M. Ga [illegible] rrow, a Justice of Peace, for Mobile County a mulatto man, named JOHN HUDSON, about 25 years of age, about 5 feet 10 inches high. He pro [illegible] fesses to be a free man. The owner is requested to come forward, prove property and pay charges or said John Hudson will be sold according to law, to pay jail fees. 
JOSEPH BATES, Jr,
Aug. 6 25th    [illegible] J.M.G.
",12a213bf-9f33-4a5b-9243-7cf43f114b6b
"Two Guineas Reward. RUN away from his master, in Charlestown, a mustee fellow named BRAP, has bushy hair, stout made, a little bandy legg'd, marked with the smallpox, about 25 years of age, and speaks good English. Whoever will secure him, or give information of him to the Printer, & send him to his master, shall have the above reward. All persons are forbid to harbour or carry him off, as they shall answer it at their peril.",12e31443-d486-4469-be35-870f6027d7a6
"FIVE DOLLARS REWARD.
Ranaway from the subscriber, a Mulatto Girl named ROSE; about seventeen years of age, five feet three inches in height, formerly belonging to Thomas Cochran. The above reward and all reasonable expences, will be paid on her being delivered to the subscriber. 
GEORGE CRAMER.
March 3 3",130d91e3-0a21-426e-ba4e-bffbfd8612cc
"FIFTEEN DOLLARS REWARD. RUN AWAY from the subscriber on Long-Island, a Negro Man, named JAFF, who now calls himself, Jeffery Johnson, is about five feet nine inches high, yellowish complexion and bushy hair, is a pretty forward chap, very free in his discourse, and had on when he went away, a claret coloured coat and breeches and a scarlet jacket, is supposed to be somewhere at Brunswick or Amboy. Any person who secures the said negro, so that the subscriber, his master, gets him again, shall be entitled to the above reward, and all reasonable costs and charges, paid by, REM COUWENHOVEN, in King's County.",13ae794d-7390-4b22-91fc-b857d6ee7b32
"15 Dollars reward.
The abovee reward is offered lo: the arrest of the Negro Wench NANCY, who absconded about fifteen days since, she had the habit of selling cakes, she has yery black skin, a large breast, a fearful look. She had on a blue cottonade gown with squares, she is generally at the port, towards Mr. Mornay's.-25 dollars is equally offered to the person who can discover where she is harboured. 
A. LACOUTURE .",13ef6284-6aaf-4e37-8c4e-7290e64c9be6
"Run away in New-York, from the Subscriber, living at Middle-town Point in East New Jersey, last November, a Negro Man named Jim, speaks both English and Dutch, about 30 years old, a slim Fellow and much pitted with the small pox. Had on when he went away, an old red Watch Coat and Tow Trowsers. Whoever takes up and secures said Negro so that he may be had again, shall receive Thirty Shillings reward and reasonable charges from William Hyer.",13fd190b-9fa6-4fbc-9676-d02a560742fd
"$100 Reward. 
RANAWAY from the subscriber living on Sand Mountain, Walker county, Ala., a negro man named SAM, aged 26 years. dark complexion, well made, and weighs about 160 pounds, and when he left he had small whiskers. He has been shot in the leg (left leg I believe) just above the knee I will give one hundred dollars for his delivery to me at Marion, Ala., or in Shelby county, Ky., or to my agent at either place, and all expenses paid; or one hundred dollars if secured in any jail in the United States - and if secured in a free State and delivered to me at either of the above mentioned places, I will give $250. Sam may call himself Sam Quisenbury. He has lived at the Iron Works in Greenup county. in the upper part of the State of Ky, and boasts of being a fine collier. He is an unusually sprightly and intelligent negro - quick and elastic in his movements. Had on when he left a drab frock-coat and cassinett pantaloons, boots, and an old palmeto hat. PIERCE GRIFFIN 

Marion, Perry co. Ala: Oct 1841 - Dec 20-3t",147d8667-2504-42d8-b4e1-f52fc5a06818
"25 DOLLARS REWARD. 
Ranaway, about two months since, TENAH, a young Black Girl,about 13 years old ; had on a linen check frock, slender, and holds her head down when spoken to. She is no doubt harbored by some one on South Bay, or by her mother, who belongs to George Rivers, on James Island. The above reward will be given, upon proof of her being harbored by any white of free person of color, or $10, for her being lodged in a work-house. All masters of coas[illegible]s, &c. are cautioned against harboring her, as the law will be strictly enforced. 
NEWMAN KERSHAW, 5 New-st.
May 8                                   6 ",1494dc01-ff13-401a-bc83-a8502601436c
"ONE HUNDRED DOLLARS REWARD.

LEFT the subscribers on the 1st of May, near Columbus, Mi., two negroes, of the following description: MOSES, 23 or 24 years of age, 5 feet 10 or 11 inches high, rather of a copper color, and bald headed; he was formerly owned by Mr. James, near Elkton, Tenn. HENRY is a stout fellow, about the same age, 5 feet 9 or 10 inches high, quite black, and has lost some one or two of his front teeth, and was raised by Mr. Richard Barry of Columbus. The above reward will be given to any one who may confine in jail the above names negroes, so that we get them, or half the amount for either one.

M. M. & T. B. BROOKS.

July 13, 1840.----w9w",14edf277-e014-41ef-a3f8-492e3e0e0025
"20 DOLLARS REWARD,
Will be paid for the apprehension of
ZEPHIRE or JEFFRY, a Negro, who
escaped from Savannah Jail, in company
with several others, the latter end of last
month. He is about 50 years old, Afri-
can born; he speaks broken English and
French; the only [illegible] of his dress re-
collected, is a leather hat. The above
reward will be paid, on his delivery either in the jail
of Savannah or Charleston
MARIA LOUISA KERBLAY.
Augusta, March 21 [illegible] [M 29]",15243452-5d22-4db1-8dea-6f8cef372d44
"TWO DOLLARS REWARD. RUN away from Major James Grant, of the King's American regiment, a negro boy named Bristol, about 14 years of age, stout made, high nose, and pretty black, his wool short, had on when he went off, a brown homespun linen shirt and trowsers. Whoever will secure the said negro boy, so as his master can have him again, is entitled the above reward. All masters of vessels and others are forwarned to conceal the said negro, as in so doing they may expect to answer for the same.",157cbe6a-fc24-4a71-a00c-202a6d67bb73
"100 Dollars Reward
RANAWAY from the subscriber on the 5th instant, a Negro Man called JACOB, a carpenter by trade five feet eight or nine inches high stout and well made-he was seen on the Northern road, near Columbia with sealed pass, endorsed ""A pass for Jacob, from Oglethorpe County Georgia, to the State of Delaware,"" and said he would take a seat in the stage for the North.  The above reward will be paid if he be apprehended in any state north of South Carolina, or fifty dollars if in that state and delivered to the subscriber, and all reasonable expenses paid.
W.W. MONTGOMERY
Augusta Ga, June 20, 1822.
The Editors of the City Gazette , and Mercury, Charleston; State Gazette, Columbia .S.C. Fayetteville Observer, Richmond Enquirer, Norfolk Herald, and National Intelligencer, are requested to insert the above weekly three times, and forward their bills to the office of the Augusta Chronicle, where tehy will be promptly paid.
W.W.M.",15835ebd-17c3-4b22-bf5d-48cf241d0945
"A RUNAWAY IN JAIL.
Committed to jail, in the city of New Orleans, on the 27th inst., a stout negro boy, perfectly black, who calls himself JIM, is about 21 or 22 years of age; and says he was originally brought from Virginia, but lately from Alabama-that he was bought by a man near the Lower Market, named Le Roude (or something like it) for a negro women, (French) who lives down the coast, but whose name he does not remember.
The owner of said negro is requested to come forward, pay charges and take him away, or he will be dealt with according to law.
Said negro was found on board the streamer Tiber. STEPHEN JOHNSON. je30-1ind&w Captain of the TIber",15ac9038-e709-4845-8817-9e32e2496ee8
"Five dollar Reward, Run away last Monday, a likely negro boy, about 15, he has a great impediment in his speech. James Ricketts. The boy's name is Cyrus.",15ce402d-54cd-4be5-a4c4-aa9ca64df52b
"FIFTY DOLLARS REWARD. 
RAN AWAY from the subscriber, living in Franklin country, North-Carolina, on the 12th of January, 1817, a negro man named Randol, about 26 or 27 years of age, between 5 and 6 feet high, rather yellow complected ; appears humble when spoken to ; it is expected he has some marks of shot about his hips, thighs, neck and face, as he has been shot at several times. His wife belongs to a Mr. Henry Bridges, formerly of this county, who started with her about the 14th instant, to South-Carolina, Georgia, or Ten-essee. It is supposed he will attempt to follow her. This is to caution all persons from harboring or trading for said negro. And all masters of vessels are forbid having any thing to do with him at the penalty of the law. The above re-ward all and reasonable charges will be paid to any person who will secure said negro, so that I get him.        WOOD TUCKER. 
December 23, 1817.
N. B. Any person apprehending the above ne-gro, will inform me by letter; directed to Ran-som's bridge, N. C. 
The Editiors of the Telescope, S. Carolina the Whig, Nashville, Ten. and Reflector, [illegible]ledgeville, will insert this advertisement [illegible] times, and forward their bills above. 
 ",160c2117-69ab-4184-a027-339c0310a2ec
"HORSES AND NEGRO LOST.
Strayed from 92 Custom House Street, early in December last, two Mares, one a brown, with long men and tail, about 14 hands high, more than 12 years old; the other a blood bay with short nicked tail, near 15 hands, 4 years old both remarkably gay, and fast trotters, with no whi[illegible] marks upon either.
Also, late in December, a tall slender Negro woman named HANNAH, about 40 years of age, with b[illegible] one eye. One half the value of the negro will be given any person who will return the horses; or one-half negro will be given to the Orphan Assylum upon being reclaimed for the owner.
The Lafayette Gazette will publish the above weeks, and send the account to 92 for payment.",168a949f-90c8-413e-9494-d28b0f46b57d
